step,type,loss,cumulative_time_ms,step_avg_ms
1126,train,,789587,701.23
1127,train,,790386,701.32
1128,train,,791051,701.29
1129,train,,791910,701.43
1130,train,,792571,701.39
1131,train,,793392,701.50
1132,train,,794008,701.42
1133,train,,794696,701.41
1134,train,,795311,701.33
1135,train,,795992,701.31
1136,train,,796680,701.30
1137,train,,797357,701.28
1138,train,,798017,701.25
1139,train,,798730,701.26
1140,train,,799487,701.30
1141,train,,800129,701.25
1142,train,,800818,701.24
1143,train,,801506,701.23
1144,train,,802177,701.20
1145,train,,802907,701.23
1146,train,,803638,701.26
1147,train,,804324,701.24
1148,train,,805003,701.22
1149,train,,805789,701.30
1150,train,,806415,701.23
1151,train,,807143,701.25
1152,train,,807858,701.27
1153,train,,808481,701.20
1154,train,,809220,701.23
1155,train,,809830,701.15
1156,train,,810539,701.16
1157,train,,811167,701.10
1158,train,,811785,701.02
1159,train,,812439,700.98
1160,train,,813049,700.90
1161,train,,813682,700.85
1162,train,,814308,700.78
1163,train,,815014,700.79
1164,train,,815636,700.72
1165,train,,816301,700.69
1166,train,,816961,700.65
1167,train,,817604,700.60
1168,train,,818276,700.58
1169,train,,818918,700.53
1170,train,,819621,700.53
1171,train,,820287,700.50
1172,train,,821079,700.58
1173,train,,821775,700.58
1174,train,,822489,700.59
1175,train,,823134,700.54
1176,train,,823768,700.48
1177,train,,824494,700.50
1178,train,,825213,700.52
1179,train,,825949,700.55
1180,train,,826703,700.60
1181,train,,827473,700.65
1182,train,,828232,700.70
1183,train,,829045,700.80
1184,train,,829766,700.82
1185,train,,830528,700.87
1186,train,,831408,701.02
1187,train,,832088,701.00
1188,train,,832741,700.96
1189,train,,833457,700.97
1190,train,,834216,701.02
1191,train,,834915,701.02
1192,train,,835674,701.07
1193,train,,836511,701.18
1194,train,,837182,701.16
1195,train,,837862,701.14
1196,train,,838648,701.21
1197,train,,839347,701.21
1198,train,,840115,701.26
1199,train,,840760,701.22
1200,train,,841434,701.19
1200,val,3.9828,841434,701.19
1201,train,,842152,701.21
1202,train,,842959,701.30
1203,train,,843804,701.42
1204,train,,844511,701.42
1205,train,,845263,701.46
1206,train,,845928,701.43
1207,train,,846703,701.49
1208,train,,847588,701.65
1209,train,,848310,701.66
1210,train,,848942,701.60
1211,train,,849581,701.55
1212,train,,850329,701.59
1213,train,,851014,701.58
1214,train,,851667,701.54
1215,train,,852327,701.50
1216,train,,853042,701.52
1217,train,,853714,701.49
1218,train,,854405,701.48
1219,train,,855105,701.48
1220,train,,855749,701.43
1221,train,,856445,701.43
1222,train,,857164,701.44
1223,train,,857821,701.41
1224,train,,858522,701.41
1225,train,,859188,701.38
1226,train,,859928,701.41
1227,train,,860568,701.36
1228,train,,861246,701.34
1229,train,,862020,701.40
1230,train,,862670,701.36
1231,train,,863354,701.34
1232,train,,864063,701.35
1233,train,,864817,701.39
1234,train,,865552,701.42
1235,train,,866278,701.44
1236,train,,866918,701.39
1237,train,,867545,701.33
1238,train,,868347,701.41
1239,train,,869000,701.37
1240,train,,869672,701.35
1241,train,,870537,701.48
1242,train,,871269,701.50
1243,train,,871924,701.47
1244,train,,872626,701.47
1245,train,,873385,701.51
1246,train,,874037,701.47
1247,train,,874747,701.48
1248,train,,875379,701.43
1249,train,,876029,701.38
1250,train,,876744,701.39
1251,train,,877410,701.37
1252,train,,878045,701.31
1253,train,,878703,701.28
1254,train,,879380,701.26
1255,train,,880120,701.29
1256,train,,880820,701.29
1257,train,,881502,701.27
1258,train,,882316,701.36
1259,train,,883111,701.44
1260,train,,883906,701.51
1261,train,,884591,701.50
1262,train,,885268,701.48
1263,train,,885987,701.49
1264,train,,886748,701.54
1265,train,,887490,701.57
1266,train,,888226,701.60
1267,train,,888928,701.60
1268,train,,889590,701.57
1269,train,,890419,701.67
1270,train,,891085,701.64
1271,train,,891721,701.59
1272,train,,892547,701.69
1273,train,,893327,701.75
1274,train,,894022,701.74
1275,train,,894660,701.69
1276,train,,895315,701.66
1277,train,,896013,701.65
1278,train,,896626,701.59
1279,train,,897354,701.61
1280,train,,898109,701.65
1281,train,,898786,701.63
1282,train,,899439,701.59
1283,train,,900173,701.62
1284,train,,900845,701.59
1285,train,,901558,701.60
1286,train,,902257,701.60
1287,train,,903016,701.64
1288,train,,903744,701.66
1289,train,,904446,701.67
1290,train,,905158,701.67
1291,train,,905884,701.69
1292,train,,906729,701.80
1293,train,,907471,701.83
1294,train,,908181,701.84
1295,train,,909014,701.94
1296,train,,909742,701.96
1297,train,,910432,701.95
1298,train,,911079,701.91
1299,train,,911845,701.96
1300,train,,912514,701.93
1300,val,3.9427,912515,701.93
1301,train,,913247,701.96
1302,train,,913989,701.99
1303,train,,914695,701.99
1304,train,,915406,702.00
1305,train,,916152,702.03
1306,train,,916907,702.07
1307,train,,917630,702.09
1308,train,,918405,702.14
1309,train,,919071,702.12
1310,train,,919792,702.13
1311,train,,920446,702.09
1312,train,,921084,702.05
1313,train,,921803,702.06
1314,train,,922598,702.13
1315,train,,923287,702.12
1316,train,,923964,702.10
1317,train,,924675,702.11
1318,train,,925337,702.08
1319,train,,926108,702.13
1320,train,,926886,702.19
1321,train,,927582,702.18
1322,train,,928442,702.30
1323,train,,929271,702.40
1324,train,,929888,702.33
1325,train,,930586,702.33
1326,train,,931236,702.29
1327,train,,931915,702.27
1328,train,,932710,702.34
1329,train,,933397,702.33
1330,train,,934042,702.29
1331,train,,934693,702.25
1332,train,,935356,702.22
1333,train,,935984,702.16
1334,train,,936733,702.20
1335,train,,937333,702.12
1336,train,,938196,702.24
1337,train,,938993,702.31
1338,train,,939815,702.40
1339,train,,940500,702.39
1340,train,,941121,702.33
1341,train,,941827,702.33
1342,train,,942575,702.37
1343,train,,943300,702.38
1344,train,,943937,702.33
1345,train,,944658,702.35
1346,train,,945301,702.30
1347,train,,946027,702.32
1348,train,,946795,702.37
1349,train,,947581,702.43
1350,train,,948205,702.37
1351,train,,948958,702.41
1352,train,,949616,702.38
1353,train,,950274,702.35
1354,train,,951039,702.39
1355,train,,951686,702.35
1356,train,,952351,702.32
1357,train,,952985,702.27
1358,train,,953702,702.28
1359,train,,954389,702.27
1360,train,,955009,702.21
1361,train,,955647,702.16
1362,train,,956329,702.15
1363,train,,956956,702.10
1364,train,,957712,702.13
1365,train,,958387,702.11
1366,train,,959037,702.08
1367,train,,959645,702.01
1368,train,,960259,701.94
1369,train,,960949,701.93
1370,train,,961632,701.92
1371,train,,962340,701.93
1372,train,,963006,701.90
1373,train,,963715,701.90
1374,train,,964375,701.87
1375,train,,965108,701.90
1376,train,,965797,701.89
1377,train,,966555,701.93
1378,train,,967360,702.00
1379,train,,968021,701.97
1380,train,,968767,702.00
1381,train,,969487,702.02
1382,train,,970409,702.18
1383,train,,971035,702.12
1384,train,,971778,702.15
1385,train,,972408,702.10
1386,train,,973037,702.05
1387,train,,973663,701.99
1388,train,,974451,702.05
1389,train,,975131,702.04
1390,train,,975785,702.00
1391,train,,976622,702.10
1392,train,,977297,702.08
1393,train,,978002,702.08
1394,train,,978666,702.06
1395,train,,979318,702.02
1396,train,,979980,701.99
1397,train,,980629,701.95
1398,train,,981304,701.93
1399,train,,981993,701.93
1400,train,,982650,701.89
1400,val,3.9516,982650,701.89
1401,train,,983384,701.92
1402,train,,984027,701.87
1403,train,,984712,701.86
1404,train,,985389,701.84
1405,train,,986134,701.87
1406,train,,986789,701.84
1407,train,,987471,701.83
1408,train,,988133,701.80
1409,train,,988817,701.79
1410,train,,989461,701.75
1411,train,,990191,701.77
1412,train,,990933,701.79
1413,train,,991628,701.79
1414,train,,992267,701.74
1415,train,,993026,701.78
1416,train,,994012,701.99
1417,train,,994833,702.07
1418,train,,995501,702.05
1419,train,,996126,701.99
1420,train,,996794,701.97
1421,train,,997496,701.97
1422,train,,998184,701.96
1423,train,,998910,701.97
1424,train,,999560,701.94
1425,train,,1000291,701.96
1426,train,,1001014,701.97
1427,train,,1001676,701.95
1428,train,,1002366,701.94
1429,train,,1003049,701.92
1430,train,,1003763,701.93
1431,train,,1004427,701.91
1432,train,,1005134,701.91
1433,train,,1005906,701.96
1434,train,,1006630,701.97
1435,train,,1007274,701.93
1436,train,,1007879,701.87
1437,train,,1008876,702.07
1438,train,,1009659,702.13
1439,train,,1010329,702.11
1440,train,,1010954,702.05
1441,train,,1011609,702.02
1442,train,,1012247,701.97
1443,train,,1013000,702.01
1444,train,,1013744,702.04
1445,train,,1014497,702.07
1446,train,,1015321,702.16
1447,train,,1016083,702.20
1448,train,,1016801,702.21
1449,train,,1017656,702.32
1450,train,,1018386,702.33
1451,train,,1019029,702.29
1452,train,,1019735,702.30
1453,train,,1020398,702.27
1454,train,,1021157,702.31
1455,train,,1021822,702.28
1456,train,,1022492,702.26
1457,train,,1023270,702.31
1458,train,,1023980,702.32
1459,train,,1024633,702.28
1460,train,,1025289,702.25
1461,train,,1026008,702.26
1462,train,,1026752,702.29
1463,train,,1027599,702.39
1464,train,,1028364,702.43
1465,train,,1029028,702.41
1466,train,,1029782,702.44
1467,train,,1030544,702.48
1468,train,,1031291,702.51
1469,train,,1031947,702.48
1470,train,,1032599,702.45
1471,train,,1033294,702.44
1472,train,,1033983,702.43
1473,train,,1034608,702.38
1474,train,,1035408,702.45
1475,train,,1036099,702.44
1476,train,,1036803,702.44
1477,train,,1037446,702.40
1478,train,,1038297,702.50
1479,train,,1038984,702.49
1480,train,,1039669,702.48
1481,train,,1040393,702.49
1482,train,,1041098,702.50
1483,train,,1041791,702.49
1484,train,,1042424,702.44
1485,train,,1043172,702.47
1486,train,,1043891,702.48
1487,train,,1044559,702.46
1488,train,,1045257,702.46
1489,train,,1046053,702.52
1490,train,,1046872,702.60
1491,train,,1047571,702.60
1492,train,,1048346,702.64
1493,train,,1049014,702.62
1494,train,,1049794,702.67
1495,train,,1050545,702.71
1496,train,,1051271,702.72
1497,train,,1051937,702.70
1498,train,,1052619,702.68
1499,train,,1053322,702.68
1500,train,,1054057,702.70
1500,val,3.9093,1054057,702.70
1501,train,,1054777,702.72
1502,train,,1055484,702.72
1503,train,,1056206,702.73
1504,train,,1056856,702.70
1505,train,,1057522,702.67
1506,train,,1058206,702.66
1507,train,,1058844,702.62
1508,train,,1059714,702.73
1509,train,,1060594,702.85
1510,train,,1061453,702.95
1511,train,,1062150,702.95
1512,train,,1062878,702.96
1513,train,,1063596,702.97
1514,train,,1064357,703.01
1515,train,,1065032,702.99
1516,train,,1065655,702.94
1517,train,,1066482,703.02
1518,train,,1067171,703.01
1519,train,,1067921,703.04
1520,train,,1068683,703.08
1521,train,,1069410,703.10
1522,train,,1070213,703.16
1523,train,,1070860,703.13
1524,train,,1071475,703.07
1525,train,,1072193,703.08
1526,train,,1072860,703.05
1527,train,,1073508,703.02
1528,train,,1074141,702.97
1529,train,,1074773,702.93
1530,train,,1075472,702.92
1531,train,,1076258,702.98
1532,train,,1076958,702.98
1533,train,,1077695,703.00
1534,train,,1078321,702.95
1535,train,,1078989,702.92
1536,train,,1079700,702.93
1537,train,,1080413,702.94
1538,train,,1081048,702.89
1539,train,,1081670,702.84
1540,train,,1082339,702.82
1541,train,,1083160,702.89
1542,train,,1083798,702.85
1543,train,,1084423,702.80
1544,train,,1085072,702.77
1545,train,,1085950,702.88
1546,train,,1086661,702.89
1547,train,,1087333,702.87
1548,train,,1087960,702.82
1549,train,,1088680,702.83
1550,train,,1089333,702.80
1551,train,,1089978,702.76
1552,train,,1090644,702.73
1553,train,,1091283,702.69
1554,train,,1091964,702.68
1555,train,,1092661,702.68
1556,train,,1093327,702.65
1557,train,,1094002,702.63
1558,train,,1094734,702.65
1559,train,,1095351,702.60
1560,train,,1095970,702.54
1561,train,,1096624,702.51
1562,train,,1097269,702.48
1563,train,,1098045,702.52
1564,train,,1098681,702.48
1565,train,,1099363,702.47
1566,train,,1100063,702.47
1567,train,,1100742,702.45
1568,train,,1101388,702.42
1569,train,,1102164,702.46
1570,train,,1102874,702.47
1571,train,,1103534,702.44
1572,train,,1104236,702.44
1573,train,,1104945,702.44
1574,train,,1105566,702.39
1575,train,,1106316,702.42
1576,train,,1106981,702.40
1577,train,,1107646,702.38
1578,train,,1108291,702.34
1579,train,,1108933,702.30
1580,train,,1109579,702.27
1581,train,,1110223,702.23
1582,train,,1110966,702.25
1583,train,,1111601,702.21
1584,train,,1112302,702.21
1585,train,,1113133,702.29
1586,train,,1113820,702.28
1587,train,,1114478,702.25
1588,train,,1115091,702.20
1589,train,,1115736,702.16
1590,train,,1116447,702.17
1591,train,,1117096,702.13
1592,train,,1117749,702.10
1593,train,,1118484,702.12
1594,train,,1119237,702.16
1595,train,,1120037,702.22
1596,train,,1120776,702.24
1597,train,,1121406,702.20
1598,train,,1122051,702.16
1599,train,,1122782,702.18
1600,train,,1123619,702.26
1600,val,3.8982,1123619,702.26
1601,train,,1124335,702.27
1602,train,,1125169,702.35
1603,train,,1125807,702.31
1604,train,,1126531,702.33
1605,train,,1127173,702.29
1606,train,,1127788,702.23
1607,train,,1128421,702.19
1608,train,,1129037,702.14
1609,train,,1129687,702.10
1610,train,,1130546,702.20
1611,train,,1131189,702.17
1612,train,,1131827,702.13
1613,train,,1132506,702.11
1614,train,,1133182,702.10
1615,train,,1133808,702.05
1616,train,,1134485,702.03
1617,train,,1135136,702.00
1618,train,,1135859,702.01
1619,train,,1136534,702.00
1620,train,,1137313,702.05
1621,train,,1138024,702.05
1622,train,,1138662,702.01
1623,train,,1139397,702.03
1624,train,,1140086,702.02
1625,train,,1140892,702.09
1626,train,,1141552,702.06
1627,train,,1142205,702.03
1628,train,,1142894,702.02
1629,train,,1143526,701.98
1630,train,,1144176,701.95
1631,train,,1144801,701.90
1632,train,,1145450,701.87
1633,train,,1146193,701.89
1634,train,,1146965,701.94
1635,train,,1147731,701.98
1636,train,,1148386,701.95
1637,train,,1149046,701.92
1638,train,,1149660,701.87
1639,train,,1150435,701.91
1640,train,,1151127,701.91
1641,train,,1151781,701.88
1642,train,,1152682,702.00
1643,train,,1153369,701.99
1644,train,,1154032,701.97
1645,train,,1154722,701.96
1646,train,,1155521,702.02
1647,train,,1156288,702.06
1648,train,,1157014,702.07
1649,train,,1157717,702.07
1650,train,,1158597,702.18
1651,train,,1159242,702.15
1652,train,,1159940,702.14
1653,train,,1160785,702.23
1654,train,,1161478,702.22
1655,train,,1162213,702.24
1656,train,,1162873,702.22
1657,train,,1163553,702.20
1658,train,,1164201,702.17
1659,train,,1164916,702.18
1660,train,,1165625,702.18
1661,train,,1166426,702.24
1662,train,,1167125,702.24
1663,train,,1167907,702.29
1664,train,,1168539,702.25
1665,train,,1169160,702.20
1666,train,,1169815,702.17
1667,train,,1170447,702.13
1668,train,,1171097,702.10
1669,train,,1171796,702.09
1670,train,,1172506,702.10
1671,train,,1173216,702.10
1672,train,,1173983,702.14
1673,train,,1174675,702.14
1674,train,,1175424,702.16
1675,train,,1176228,702.23
1676,train,,1176870,702.19
1677,train,,1177577,702.19
1678,train,,1178291,702.20
1679,train,,1178938,702.17
1680,train,,1179613,702.15
1681,train,,1180334,702.16
1682,train,,1181050,702.17
1683,train,,1181718,702.15
1684,train,,1182449,702.17
1685,train,,1183091,702.13
1686,train,,1183745,702.10
1687,train,,1184462,702.11
1688,train,,1185217,702.14
1689,train,,1185863,702.11
1690,train,,1186580,702.12
1691,train,,1187241,702.09
1692,train,,1187915,702.08
1693,train,,1188572,702.05
1694,train,,1189347,702.09
1695,train,,1190057,702.10
1696,train,,1190720,702.08
1697,train,,1191391,702.06
1698,train,,1192242,702.15
1699,train,,1192875,702.10
1700,train,,1193653,702.15
1700,val,3.8650,1193653,702.15
1701,train,,1194479,702.22
1702,train,,1195238,702.26
1703,train,,1195937,702.25
1704,train,,1196645,702.26
1705,train,,1197342,702.25
1706,train,,1198120,702.30
1707,train,,1199059,702.44
1708,train,,1199707,702.40
1709,train,,1200464,702.44
1710,train,,1201173,702.44
1711,train,,1201918,702.47
1712,train,,1202630,702.47
1713,train,,1203375,702.50
1714,train,,1204168,702.55
1715,train,,1204819,702.52
1716,train,,1205491,702.50
1717,train,,1206227,702.52
1718,train,,1206843,702.47
1719,train,,1207492,702.44
1720,train,,1208160,702.42
1721,train,,1208824,702.40
1722,train,,1209542,702.41
1723,train,,1210217,702.39
1724,train,,1211001,702.44
1725,train,,1211691,702.43
1726,train,,1212331,702.39
1727,train,,1213170,702.47
1728,train,,1213823,702.44
1729,train,,1214625,702.50
1730,train,,1215269,702.47
1731,train,,1215933,702.45
1732,train,,1216808,702.55
1733,train,,1217468,702.52
1734,train,,1218082,702.47
1735,train,,1218729,702.44
1736,train,,1219443,702.44
1737,train,,1220105,702.42
1738,train,,1220846,702.44
1739,train,,1221475,702.40
1740,train,,1222130,702.37
1741,train,,1222858,702.39
1742,train,,1223491,702.35
1743,train,,1224138,702.32
1744,train,,1224966,702.39
1745,train,,1225628,702.37
1746,train,,1226246,702.32
1747,train,,1226885,702.28
1748,train,,1227569,702.27
1749,train,,1228344,702.31
1750,train,,1229010,702.29
1751,train,,1229694,702.28
1752,train,,1230501,702.34
1753,train,,1231121,702.29
1754,train,,1231831,702.30
1755,train,,1232577,702.32
1756,train,,1233247,702.30
1757,train,,1233861,702.25
1758,train,,1234598,702.27
1759,train,,1235272,702.26
1760,train,,1235991,702.27
1761,train,,1236647,702.24
1762,train,,1237365,702.25
1763,train,,1238197,702.32
1764,train,,1238807,702.27
1765,train,,1239477,702.25
1766,train,,1240126,702.22
1767,train,,1240843,702.23
1768,train,,1241725,702.33
1769,train,,1242395,702.31
1770,train,,1243093,702.31
1771,train,,1243807,702.32
1772,train,,1244605,702.37
1773,train,,1245348,702.40
1774,train,,1245989,702.36
1775,train,,1246683,702.36
1776,train,,1247388,702.36
1777,train,,1248138,702.38
1778,train,,1248808,702.37
1779,train,,1249457,702.34
1780,train,,1250146,702.33
1781,train,,1250771,702.29
1782,train,,1251443,702.27
1783,train,,1252074,702.23
1784,train,,1252680,702.17
1785,train,,1253332,702.15
1786,train,,1253962,702.11
1787,train,,1254571,702.05
1788,train,,1255319,702.08
1789,train,,1255974,702.05
1790,train,,1256665,702.05
1791,train,,1257442,702.09
1792,train,,1258111,702.07
1793,train,,1258851,702.09
1794,train,,1259489,702.06
1795,train,,1260219,702.07
1796,train,,1261012,702.12
1797,train,,1261628,702.07
1798,train,,1262323,702.07
1799,train,,1263007,702.06
1800,train,,1263677,702.04
1800,val,3.8626,1263677,702.04
1801,train,,1264416,702.06
1802,train,,1265138,702.07
1803,train,,1265828,702.07
1804,train,,1266526,702.07
1805,train,,1267207,702.05
1806,train,,1267890,702.04
1807,train,,1268546,702.02
1808,train,,1269188,701.98
1809,train,,1269960,702.02
1810,train,,1270605,701.99
1811,train,,1271298,701.99
1812,train,,1271965,701.97
1813,train,,1272642,701.95
1814,train,,1273312,701.94
1815,train,,1274141,702.01
1816,train,,1275063,702.13
1817,train,,1275850,702.17
1818,train,,1276521,702.16
1819,train,,1277395,702.25
1820,train,,1278088,702.25
1821,train,,1278750,702.22
1822,train,,1279411,702.20
1823,train,,1280148,702.22
1824,train,,1280823,702.21
1825,train,,1281463,702.17
1826,train,,1282097,702.13
1827,train,,1282773,702.12
1828,train,,1283445,702.10
1829,train,,1284112,702.08
1830,train,,1284818,702.09
1831,train,,1285466,702.06
1832,train,,1286209,702.08
1833,train,,1287058,702.16
1834,train,,1287764,702.16
1835,train,,1288481,702.17
1836,train,,1289340,702.26
1837,train,,1290073,702.27
1838,train,,1290730,702.25
1839,train,,1291413,702.24
1840,train,,1292101,702.23
1841,train,,1292888,702.27
1842,train,,1293612,702.29
1843,train,,1294328,702.29
1844,train,,1294969,702.26
1845,train,,1295736,702.30
1846,train,,1296509,702.33
1847,train,,1297338,702.40
1848,train,,1298070,702.42
1849,train,,1298792,702.43
1850,train,,1299479,702.42
1851,train,,1300197,702.43
1852,train,,1300837,702.40
1853,train,,1301571,702.41
1854,train,,1302251,702.40
1855,train,,1302959,702.40
1856,train,,1303598,702.37
1857,train,,1304245,702.34
1858,train,,1304886,702.31
1859,train,,1305507,702.26
1860,train,,1306245,702.28
1861,train,,1306882,702.25
1862,train,,1307659,702.29
1863,train,,1308318,702.26
1864,train,,1308950,702.23
1865,train,,1309615,702.21
1866,train,,1310276,702.18
1867,train,,1310932,702.16
1868,train,,1311694,702.19
1869,train,,1312352,702.17
1870,train,,1313022,702.15
1871,train,,1313673,702.12
1872,train,,1314528,702.21
1873,train,,1315166,702.17
1874,train,,1315884,702.18
1875,train,,1316558,702.16
1876,train,,1317185,702.12
1877,train,,1317838,702.10
1878,train,,1318509,702.08
1879,train,,1319285,702.12
1880,train,,1320008,702.13
1881,train,,1320687,702.12
1882,train,,1321352,702.10
1883,train,,1322183,702.17
1884,train,,1322893,702.17
1885,train,,1323592,702.17
1886,train,,1324242,702.14
1887,train,,1324886,702.11
1888,train,,1325626,702.13
1889,train,,1326384,702.16
1890,train,,1327211,702.23
1891,train,,1327939,702.24
1892,train,,1328671,702.26
1893,train,,1329334,702.24
1894,train,,1330078,702.26
1895,train,,1330722,702.23
1896,train,,1331441,702.24
1897,train,,1332149,702.24
1898,train,,1332770,702.20
1899,train,,1333411,702.16
1900,train,,1334053,702.13
1900,val,3.8439,1334054,702.13
1901,train,,1334720,702.11
1902,train,,1335458,702.13
1903,train,,1336123,702.11
1904,train,,1336985,702.20
1905,train,,1337937,702.33
1906,train,,1338764,702.39
1907,train,,1339559,702.44
1908,train,,1340303,702.46
1909,train,,1340992,702.46
1910,train,,1341731,702.48
1911,train,,1342483,702.50
1912,train,,1343265,702.54
1913,train,,1344022,702.57
1914,train,,1344683,702.55
1915,train,,1345434,702.58
1916,train,,1346137,702.58
1917,train,,1346877,702.60
1918,train,,1347545,702.58
1919,train,,1348211,702.56
1920,train,,1348923,702.56
1921,train,,1349597,702.55
1922,train,,1350462,702.63
1923,train,,1351236,702.67
1924,train,,1351987,702.70
1925,train,,1352711,702.71
1926,train,,1353379,702.69
1927,train,,1354077,702.69
1928,train,,1354703,702.65
1929,train,,1355316,702.60
1930,train,,1355974,702.58
1931,train,,1356627,702.55
1932,train,,1357375,702.58
1933,train,,1358040,702.56
1934,train,,1358756,702.56
1935,train,,1359479,702.57
1936,train,,1360299,702.63
1937,train,,1360979,702.62
1938,train,,1361629,702.60
1939,train,,1362252,702.55
1940,train,,1362911,702.53
1941,train,,1363572,702.51
1942,train,,1364179,702.46
1943,train,,1364798,702.42
1944,train,,1365423,702.38
1945,train,,1366162,702.40
1946,train,,1366790,702.36
1947,train,,1367427,702.33
1948,train,,1368098,702.31
1949,train,,1368779,702.30
1950,train,,1369519,702.32
1951,train,,1370220,702.32
1952,train,,1370855,702.28
1953,train,,1371593,702.30
1954,train,,1372325,702.32
1955,train,,1373054,702.33
1956,train,,1373775,702.34
1957,train,,1374641,702.42
1958,train,,1375371,702.44
1959,train,,1376015,702.41
1960,train,,1376764,702.43
1961,train,,1377414,702.40
1962,train,,1378127,702.41
1963,train,,1378885,702.44
1964,train,,1379607,702.45
1965,train,,1380350,702.47
1966,train,,1381015,702.45
1967,train,,1381651,702.42
1968,train,,1382279,702.38
1969,train,,1383164,702.47
1970,train,,1383897,702.49
1971,train,,1384525,702.45
1972,train,,1385205,702.44
1973,train,,1385943,702.45
1974,train,,1386706,702.49
1975,train,,1387345,702.45
1976,train,,1388028,702.44
1977,train,,1388653,702.40
1978,train,,1389317,702.38
1979,train,,1389978,702.36
1980,train,,1390711,702.38
1981,train,,1391501,702.42
1982,train,,1392238,702.44
1983,train,,1392887,702.41
1984,train,,1393598,702.42
1985,train,,1394308,702.42
1986,train,,1394975,702.40
1987,train,,1395799,702.47
1988,train,,1396424,702.43
1989,train,,1397111,702.42
1990,train,,1397754,702.39
1991,train,,1398374,702.35
1992,train,,1399038,702.33
1993,train,,1399718,702.32
1994,train,,1400614,702.41
1995,train,,1401443,702.48
1996,train,,1402120,702.46
1997,train,,1402864,702.49
1998,train,,1403527,702.47
1999,train,,1404154,702.43
2000,train,,1404788,702.39
2000,val,3.8425,1404788,702.39
2001,train,,1405482,702.39
2002,train,,1406210,702.40
2003,train,,1406888,702.39
2004,train,,1407642,702.42
2005,train,,1408414,702.45
2006,train,,1409104,702.44
2007,train,,1409833,702.46
2008,train,,1410624,702.50
2009,train,,1411314,702.50
2010,train,,1411964,702.47
2011,train,,1412673,702.47
2012,train,,1413340,702.46
2013,train,,1414135,702.50
2014,train,,1414802,702.48
2015,train,,1415473,702.47
2016,train,,1416149,702.45
2017,train,,1416887,702.47
2018,train,,1417638,702.50
2019,train,,1418381,702.52
2020,train,,1419022,702.49
2021,train,,1419708,702.48
2022,train,,1420428,702.49
2023,train,,1421078,702.46
2024,train,,1421909,702.52
2025,train,,1422600,702.52
2026,train,,1423340,702.54
2027,train,,1424297,702.66
2028,train,,1425061,702.69
2029,train,,1425854,702.74
2030,train,,1426511,702.71
2031,train,,1427214,702.72
2032,train,,1427951,702.73
2033,train,,1428683,702.75
2034,train,,1429478,702.79
2035,train,,1430198,702.80
2036,train,,1430904,702.80
2037,train,,1431651,702.82
2038,train,,1432296,702.79
2039,train,,1433042,702.82
2040,train,,1433746,702.82
2041,train,,1434388,702.79
2042,train,,1435023,702.75
2043,train,,1435733,702.76
2044,train,,1436421,702.75
2045,train,,1437056,702.72
2046,train,,1437684,702.68
2047,train,,1438570,702.77
2048,train,,1439275,702.77
2049,train,,1440037,702.80
2050,train,,1440735,702.80
2051,train,,1441403,702.78
2052,train,,1442056,702.76
2053,train,,1442677,702.72
2054,train,,1443488,702.77
2055,train,,1444173,702.76
2056,train,,1444809,702.73
2057,train,,1445564,702.75
2058,train,,1446201,702.72
2059,train,,1446881,702.71
2060,train,,1447554,702.70
2061,train,,1448297,702.72
2062,train,,1448958,702.70
2063,train,,1449616,702.67
2064,train,,1450252,702.64
2065,train,,1450917,702.62
2066,train,,1451648,702.64
2067,train,,1452291,702.61
2068,train,,1453105,702.66
2069,train,,1453851,702.68
2070,train,,1454497,702.66
2071,train,,1455129,702.62
2072,train,,1455849,702.63
2073,train,,1456519,702.61
2074,train,,1457216,702.61
2075,train,,1457850,702.58
2076,train,,1458487,702.55
2077,train,,1459181,702.54
2078,train,,1459830,702.52
2079,train,,1460624,702.56
2080,train,,1461261,702.53
2081,train,,1461951,702.52
2082,train,,1462605,702.50
2083,train,,1463334,702.51
2084,train,,1464109,702.55
2085,train,,1464760,702.52
2086,train,,1465560,702.57
2087,train,,1466237,702.56
2088,train,,1466890,702.53
2089,train,,1467608,702.54
2090,train,,1468333,702.55
2091,train,,1469107,702.59
2092,train,,1469749,702.56
2093,train,,1470532,702.60
2094,train,,1471240,702.60
2095,train,,1471993,702.62
2096,train,,1472706,702.63
2097,train,,1473394,702.62
2098,train,,1474133,702.64
2099,train,,1474859,702.65
2100,train,,1475603,702.67
2100,val,3.8162,1475604,702.67
2101,train,,1476223,702.63
2102,train,,1476853,702.59
2103,train,,1477474,702.56
2104,train,,1478145,702.54
2105,train,,1478983,702.60
2106,train,,1479621,702.57
2107,train,,1480344,702.58
2108,train,,1481079,702.60
2109,train,,1481794,702.61
2110,train,,1482597,702.65
2111,train,,1483264,702.64
2112,train,,1483946,702.63
2113,train,,1484659,702.63
2114,train,,1485298,702.60
2115,train,,1486038,702.62
2116,train,,1486829,702.66
2117,train,,1487571,702.68
2118,train,,1488246,702.67
2119,train,,1488913,702.65
2120,train,,1489544,702.62
2121,train,,1490312,702.65
2122,train,,1491236,702.75
2123,train,,1491980,702.77
2124,train,,1492718,702.79
2125,train,,1493459,702.80
2126,train,,1494114,702.78
2127,train,,1494886,702.81
2128,train,,1495611,702.82
2129,train,,1496280,702.81
2130,train,,1496959,702.80
2131,train,,1497729,702.83
